date,day,pot id,species,treatment,road salt concentration,avg height (cm),germination,growth rate (height/day),observations
2026-02-23,6,162,western yarrow,high salt,0.2525,0.50,1,0.30,
2026-02-23,6,163,western yarrow,high salt,0.2525,0.40,1,0.20,
2026-02-23,6,164,western yarrow,high salt,0.2525,0.70,1,0.50,
2026-02-23,6,165,western yarrow,high salt,0.2525,0.60,1,0.20,
2026-02-23,6,166,western yarrow,high salt,0.2525,0.40,1,0.10,
2026-02-23,6,167,western yarrow,high salt,0.2525,0.70,1,0.30,
2026-02-23,6,168,western yarrow,high salt,0.2525,0.45,1,0.25,
2026-02-23,6,169,white dutch clover,high salt,0.2525,0.90,1,0.30,
2026-02-23,6,170,white dutch clover,high salt,0.2525,1.30,1,1.10,
2026-02-23,6,171,white dutch clover,high salt,0.2525,1.00,1,0.80,
2026-02-23,6,172,white dutch clover,high salt,0.2525,0.70,1,0.70,
2026-02-23,6,173,white dutch clover,high salt,0.2525,0.80,1,0.60,
2026-02-23,6,174,white dutch clover,high salt,0.2525,0.80,1,0.60,
2026-02-23,6,175,white dutch clover,high salt,0.2525,1.00,1,0.80,
2026-02-23,6,176,white dutch clover,high salt,0.2525,1.10,1,0.80,
2026-02-23,6,177,white dutch clover,high salt,0.2525,0.70,1,0.50,
2026-02-23,6,178,white dutch clover,high salt,0.2525,0.90,1,0.70,
2026-02-23,6,179,white dutch clover,high salt,0.2525,1.00,1,0.70,
2026-02-23,6,180,white dutch clover,high salt,0.2525,0.90,1,0.90,
2026-02-23,6,181,white dutch clover,high salt,0.2525,1.40,1,1.10,
2026-02-23,6,182,white dutch clover,high salt,0.2525,1.70,1,1.40,
2026-02-23,6,183,white dutch clover,high salt,0.2525,1.00,1,1.00,
2026-02-23,6,184,white dutch clover,high salt,0.2525,1.00,1,0.60,
2026-02-23,6,185,white dutch clover,high salt,0.2525,0.90,1,0.70,
2026-02-23,6,186,white dutch clover,high salt,0.2525,1.20,1,0.70,
2026-02-23,6,187,white dutch clover,high salt,0.2525,0.80,1,0.60,
2026-02-23,6,188,white dutch clover,high salt,0.2525,0.70,1,0.50,
2026-02-23,6,189,white dutch clover,high salt,0.2525,0.40,1,0.40,
2026-02-23,6,190,white dutch clover,high salt,0.2525,0.80,1,0.60,
2026-02-23,6,191,white dutch clover,high salt,0.2525,1.20,1,1.00,
2026-02-23,6,192,white dutch clover,high salt,0.2525,0.50,1,0.20,
2026-02-24,7,1,western yarrow,control,0.0000,0.40,1,0.30,
2026-02-24,7,2,western yarrow,control,0.0000,0.80,1,0.10,
2026-02-24,7,3,western yarrow,control,0.0000,0.80,1,0.20,
2026-02-24,7,4,western yarrow,control,0.0000,0.70,1,0.20,
2026-02-24,7,5,western yarrow,control,0.0000,0.50,1,0.10,
2026-02-24,7,6,western yarrow,control,0.0000,0.60,1,0.20,
2026-02-24,7,7,western yarrow,control,0.0000,0.40,1,0.40,
2026-02-24,7,8,western yarrow,control,0.0000,0.80,1,0.20,
2026-02-24,7,9,western yarrow,control,0.0000,0.50,1,0.20,
2026-02-24,7,10,western yarrow,control,0.0000,0.50,1,0.10,
2026-02-24,7,11,western yarrow,control,0.0000,0.70,1,-0.10,
2026-02-24,7,12,western yarrow,control,0.0000,0.80,1,0.00,
2026-02-24,7,13,western yarrow,control,0.0000,0.90,1,0.50,
2026-02-24,7,14,western yarrow,control,0.0000,0.30,1,-0.10,
2026-02-24,7,15,western yarrow,control,0.0000,0.90,1,0.20,
2026-02-24,7,16,western yarrow,control,0.0000,0.80,1,0.30,
2026-02-24,7,17,western yarrow,control,0.0000,0.70,1,0.20,
2026-02-24,7,18,western yarrow,control,0.0000,0.60,1,-0.10,
2026-02-24,7,19,western yarrow,control,0.0000,0.80,1,0.40,
2026-02-24,7,20,western yarrow,control,0.0000,0.70,1,0.20,
2026-02-24,7,21,western yarrow,control,0.0000,0.80,1,0.10,
2026-02-24,7,22,western yarrow,control,0.0000,0.90,1,0.20,
2026-02-24,7,23,western yarrow,control,0.0000,1.10,1,0.30,
2026-02-24,7,24,western yarrow,control,0.0000,1.10,1,0.20,
2026-02-24,7,25,white dutch clover,control,0.0000,1.20,1,0.00,
2026-02-24,7,26,white dutch clover,control,0.0000,1.60,1,0.30,
2026-02-24,7,27,white dutch clover,control,0.0000,1.40,1,0.20,
2026-02-24,7,28,white dutch clover,control,0.0000,1.20,1,0.30,
2026-02-24,7,29,white dutch clover,control,0.0000,1.20,1,0.30,
2026-02-24,7,30,white dutch clover,control,0.0000,1.30,1,0.20,
2026-02-24,7,31,white dutch clover,control,0.0000,1.50,1,0.30,
2026-02-24,7,32,white dutch clover,control,0.0000,1.10,1,0.20,
2026-02-24,7,33,white dutch clover,control,0.0000,1.20,1,-0.10,
2026-02-24,7,34,white dutch clover,control,0.0000,1.90,1,0.60,
2026-02-24,7,35,white dutch clover,control,0.0000,1.70,1,0.60,
2026-02-24,7,36,white dutch clover,control,0.0000,1.90,1,0.60,
2026-02-24,7,37,white dutch clover,control,0.0000,1.40,1,0.70,
2026-02-24,7,38,white dutch clover,control,0.0000,1.70,1,0.60,
2026-02-24,7,39,white dutch clover,control,0.0000,1.60,1,0.40,
2026-02-24,7,40,white dutch clover,control,0.0000,1.50,1,0.30,
2026-02-24,7,41,white dutch clover,control,0.0000,1.20,1,0.30,
2026-02-24,7,42,white dutch clover,control,0.0000,1.50,1,0.50,
2026-02-24,7,43,white dutch clover,control,0.0000,1.10,1,0.30,
2026-02-24,7,44,white dutch clover,control,0.0000,1.10,1,0.30,
2026-02-24,7,45,white dutch clover,control,0.0000,1.40,1,0.20,
2026-02-24,7,46,white dutch clover,control,0.0000,1.40,1,0.30,
2026-02-24,7,47,white dutch clover,control,0.0000,2.00,1,0.70,
2026-02-24,7,48,white dutch clover,control,0.0000,1.80,1,0.30,
2026-02-24,7,49,western yarrow,low salt,0.0841,0.50,1,0.10,
2026-02-24,7,50,western yarrow,low salt,0.0841,0.60,1,0.00,
2026-02-24,7,51,western yarrow,low salt,0.0841,0.50,1,0.00,
2026-02-24,7,52,western yarrow,low salt,0.0841,0.60,1,0.00,not sitting upstraight
2026-02-24,7,53,western yarrow,low salt,0.0841,0.60,1,0.10,
2026-02-24,7,54,western yarrow,low salt,0.0841,0.60,1,0.20,
2026-02-24,7,55,western yarrow,low salt,0.0841,0.60,1,0.00,
2026-02-24,7,56,western yarrow,low salt,0.0841,0.80,1,0.40,
2026-02-24,7,57,western yarrow,low salt,0.0841,0.70,1,0.20,
2026-02-24,7,58,western yarrow,low salt,0.0841,0.60,1,0.10,
2026-02-24,7,59,western yarrow,low salt,0.0841,0.60,1,0.20,
2026-02-24,7,60,western yarrow,low salt,0.0841,0.70,1,0.20,
2026-02-24,7,61,western yarrow,low salt,0.0841,0.90,1,0.30,
2026-02-24,7,62,western yarrow,low salt,0.0841,0.40,1,0.10,
2026-02-24,7,63,western yarrow,low salt,0.0841,0.70,1,0.10,
2026-02-24,7,64,western yarrow,low salt,0.0841,0.40,1,0.10,
2026-02-24,7,65,western yarrow,low salt,0.0841,0.60,1,0.20,
2026-02-24,7,66,western yarrow,low salt,0.0841,0.50,1,0.10,not sitting upstraight
2026-02-24,7,67,western yarrow,low salt,0.0841,0.80,1,0.20,
2026-02-24,7,68,western yarrow,low salt,0.0841,0.70,1,0.10,
2026-02-24,7,69,western yarrow,low salt,0.0841,0.60,1,0.20,
2026-02-24,7,70,western yarrow,low salt,0.0841,0.50,1,0.20,
2026-02-24,7,71,western yarrow,low salt,0.0841,0.80,1,0.30,
2026-02-24,7,72,western yarrow,low salt,0.0841,0.70,1,0.20,
2026-02-24,7,73,white dutch clover,low salt,0.0841,1.10,1,0.30,
2026-02-24,7,74,white dutch clover,low salt,0.0841,0.90,1,0.30,
2026-02-24,7,75,white dutch clover,low salt,0.0841,1.50,1,0.50,
2026-02-24,7,76,white dutch clover,low salt,0.0841,1.30,1,0.00,
2026-02-24,7,77,white dutch clover,low salt,0.0841,1.40,1,0.40,
2026-02-24,7,78,white dutch clover,low salt,0.0841,1.20,1,0.60,
2026-02-24,7,79,white dutch clover,low salt,0.0841,1.40,1,0.50,
2026-02-24,7,80,white dutch clover,low salt,0.0841,1.60,1,0.30,
2026-02-24,7,81,white dutch clover,low salt,0.0841,1.50,1,1.00,
2026-02-24,7,82,white dutch clover,low salt,0.0841,1.20,1,0.30,
2026-02-24,7,83,white dutch clover,low salt,0.0841,1.80,1,0.60,
2026-02-24,7,84,white dutch clover,low salt,0.0841,1.30,1,0.30,
2026-02-24,7,85,white dutch clover,low salt,0.0841,0.90,1,0.20,
2026-02-24,7,86,white dutch clover,low salt,0.0841,1.40,1,0.30,
2026-02-24,7,87,white dutch clover,low salt,0.0841,1.40,1,0.00,
2026-02-24,7,88,white dutch clover,low salt,0.0841,1.40,1,0.20,
2026-02-24,7,89,white dutch clover,low salt,0.0841,1.40,1,0.40,
2026-02-24,7,90,white dutch clover,low salt,0.0841,1.30,1,0.00,
2026-02-24,7,91,white dutch clover,low salt,0.0841,1.50,1,0.30,
2026-02-24,7,92,white dutch clover,low salt,0.0841,1.20,1,0.00,
2026-02-24,7,93,white dutch clover,low salt,0.0841,0.80,1,0.20,
2026-02-24,7,94,white dutch clover,low salt,0.0841,1.40,1,0.60,
2026-02-24,7,95,white dutch clover,low salt,0.0841,1.90,1,0.20,
2026-02-24,7,96,white dutch clover,low salt,0.0841,1.20,1,0.20,
2026-02-24,7,97,western yarrow,medium salt,0.1683,0.90,1,0.10,
2026-02-24,7,98,western yarrow,medium salt,0.1683,0.70,1,0.10,
2026-02-24,7,99,western yarrow,medium salt,0.1683,0.90,1,0.30,
2026-02-24,7,100,western yarrow,medium salt,0.1683,0.70,1,0.20,
2026-02-24,7,101,western yarrow,medium salt,0.1683,0.70,1,0.30,
2026-02-24,7,102,western yarrow,medium salt,0.1683,0.60,1,0.20,
2026-02-24,7,103,western yarrow,medium salt,0.1683,0.70,1,0.50,
2026-02-24,7,104,western yarrow,medium salt,0.1683,0.60,1,0.10,
2026-02-24,7,105,western yarrow,medium salt,0.1683,0.80,1,0.10,
2026-02-24,7,106,western yarrow,medium salt,0.1683,0.90,1,0.30,
2026-02-24,7,107,western yarrow,medium salt,0.1683,0.90,1,0.30,
2026-02-24,7,108,western yarrow,medium salt,0.1683,0.60,1,0.10,
2026-02-24,7,109,western yarrow,medium salt,0.1683,1.00,1,0.30,
2026-02-24,7,110,western yarrow,medium salt,0.1683,0.60,1,0.10,
2026-02-24,7,111,western yarrow,medium salt,0.1683,0.90,1,0.20,
2026-02-24,7,112,western yarrow,medium salt,0.1683,0.80,1,0.10,
2026-02-24,7,113,western yarrow,medium salt,0.1683,0.50,1,0.20,
2026-02-24,7,114,western yarrow,medium salt,0.1683,0.70,1,0.30,
2026-02-24,7,115,western yarrow,medium salt,0.1683,0.70,1,0.10,
2026-02-24,7,116,western yarrow,medium salt,0.1683,0.40,1,0.00,
2026-02-24,7,117,western yarrow,medium salt,0.1683,0.70,1,0.10,
2026-02-24,7,118,western yarrow,medium salt,0.1683,0.60,1,0.10,
2026-02-24,7,119,western yarrow,medium salt,0.1683,0.80,1,0.20,
2026-02-24,7,120,western yarrow,medium salt,0.1683,0.80,1,0.20,
2026-02-24,7,121,white dutch clover,medium salt,0.1683,1.40,1,0.30,
2026-02-24,7,122,white dutch clover,medium salt,0.1683,1.50,1,0.20,
2026-02-24,7,123,white dutch clover,medium salt,0.1683,1.40,1,0.10,
2026-02-24,7,124,white dutch clover,medium salt,0.1683,1.10,1,0.10,
2026-02-24,7,125,white dutch clover,medium salt,0.1683,1.50,1,0.50,
2026-02-24,7,126,white dutch clover,medium salt,0.1683,1.20,1,0.10,
2026-02-24,7,127,white dutch clover,medium salt,0.1683,1.10,1,0.10,
2026-02-24,7,128,white dutch clover,medium salt,0.1683,1.10,1,0.10,
2026-02-24,7,129,white dutch clover,medium salt,0.1683,1.50,1,0.40,
2026-02-24,7,130,white dutch clover,medium salt,0.1683,1.20,1,0.30,
2026-02-24,7,131,white dutch clover,medium salt,0.1683,1.40,1,0.20,
2026-02-24,7,132,white dutch clover,medium salt,0.1683,1.30,1,0.00,
2026-02-24,7,133,white dutch clover,medium salt,0.1683,1.30,1,0.40,
2026-02-24,7,134,white dutch clover,medium salt,0.1683,1.40,1,0.30,
2026-02-24,7,135,white dutch clover,medium salt,0.1683,1.70,1,0.40,
2026-02-24,7,136,white dutch clover,medium salt,0.1683,1.50,1,0.20,
2026-02-24,7,137,white dutch clover,medium salt,0.1683,1.20,1,0.10,
2026-02-24,7,138,white dutch clover,medium salt,0.1683,1.20,1,0.20,
2026-02-24,7,139,white dutch clover,medium salt,0.1683,1.30,1,0.30,
2026-02-24,7,140,white dutch clover,medium salt,0.1683,1.10,1,0.20,
2026-02-24,7,141,white dutch clover,medium salt,0.1683,1.40,1,0.50,
2026-02-24,7,142,white dutch clover,medium salt,0.1683,1.30,1,0.30,
2026-02-24,7,143,white dutch clover,medium salt,0.1683,1.60,1,0.50,
2026-02-24,7,144,white dutch clover,medium salt,0.1683,1.30,1,0.10,
2026-02-24,7,145,western yarrow,high salt,0.2525,0.00,0,0.00,
2026-02-24,7,146,western yarrow,high salt,0.2525,0.90,1,0.30,
2026-02-24,7,147,western yarrow,high salt,0.2525,0.60,1,0.20,
2026-02-24,7,148,western yarrow,high salt,0.2525,0.40,1,0.00,
2026-02-24,7,149,western yarrow,high salt,0.2525,0.60,1,-0.60,
2026-02-24,7,150,western yarrow,high salt,0.2525,0.60,1,0.20,
2026-02-24,7,151,western yarrow,high salt,0.2525,0.50,1,0.20,
2026-02-24,7,152,western yarrow,high salt,0.2525,0.70,1,0.20,
2026-02-24,7,153,western yarrow,high salt,0.2525,0.50,1,0.00,
2026-02-24,7,154,western yarrow,high salt,0.2525,0.70,1,0.30,
2026-02-24,7,155,western yarrow,high salt,0.2525,0.60,1,0.10,
2026-02-24,7,156,western yarrow,high salt,0.2525,0.60,1,0.00,
2026-02-24,7,157,western yarrow,high salt,0.2525,0.90,1,0.30,
2026-02-24,7,158,western yarrow,high salt,0.2525,0.70,1,0.20,
2026-02-24,7,159,western yarrow,high salt,0.2525,0.60,1,0.20,
2026-02-24,7,160,western yarrow,high salt,0.2525,0.70,1,0.10,
2026-02-24,7,161,western yarrow,high salt,0.2525,0.50,1,0.00,
2026-02-24,7,162,western yarrow,high salt,0.2525,0.70,1,0.20,
2026-02-24,7,163,western yarrow,high salt,0.2525,0.60,1,0.20,
2026-02-24,7,164,western yarrow,high salt,0.2525,0.70,1,0.00,
2026-02-24,7,165,western yarrow,high salt,0.2525,0.80,1,0.20,
2026-02-24,7,166,western yarrow,high salt,0.2525,0.60,1,0.20,
2026-02-24,7,167,western yarrow,high salt,0.2525,0.80,1,0.10,
2026-02-24,7,168,western yarrow,high salt,0.2525,0.60,1,0.15,
2026-02-24,7,169,white dutch clover,high salt,0.2525,1.40,1,0.50,
2026-02-24,7,170,white dutch clover,high salt,0.2525,1.70,1,0.40,
2026-02-24,7,171,white dutch clover,high salt,0.2525,1.70,1,0.70,
2026-02-24,7,172,white dutch clover,high salt,0.2525,1.00,1,0.30,
2026-02-24,7,173,white dutch clover,high salt,0.2525,1.10,1,0.30,
2026-02-24,7,174,white dutch clover,high salt,0.2525,1.30,1,0.50,
2026-02-24,7,175,white dutch clover,high salt,0.2525,1.20,1,0.20,
2026-02-24,7,176,white dutch clover,high salt,0.2525,1.30,1,0.20,
2026-02-24,7,177,white dutch clover,high salt,0.2525,1.20,1,0.50,
2026-02-24,7,178,white dutch clover,high salt,0.2525,1.20,1,0.30,
2026-02-24,7,179,white dutch clover,high salt,0.2525,1.20,1,0.20,
2026-02-24,7,180,white dutch clover,high salt,0.2525,1.10,1,0.20,
2026-02-24,7,181,white dutch clover,high salt,0.2525,1.50,1,0.10,
2026-02-24,7,182,white dutch clover,high salt,0.2525,1.90,1,0.20,
2026-02-24,7,183,white dutch clover,high salt,0.2525,1.60,1,0.60,
2026-02-24,7,184,white dutch clover,high salt,0.2525,1.40,1,0.40,
2026-02-24,7,185,white dutch clover,high salt,0.2525,1.20,1,0.30,
2026-02-24,7,186,white dutch clover,high salt,0.2525,1.30,1,0.10,
2026-02-24,7,187,white dutch clover,high salt,0.2525,1.20,1,0.40,
2026-02-24,7,188,white dutch clover,high salt,0.2525,0.90,1,0.20,
2026-02-24,7,189,white dutch clover,high salt,0.2525,0.80,1,0.40,
2026-02-24,7,190,white dutch clover,high salt,0.2525,1.20,1,0.40,
2026-02-24,7,191,white dutch clover,high salt,0.2525,1.20,1,0.00,
2026-02-24,7,192,white dutch clover,high salt,0.2525,0.90,1,0.40,
2026-02-25,8,1,western yarrow,control,0.0000,0.70,1,0.30,
2026-02-25,8,2,western yarrow,control,0.0000,1.00,1,0.20,
2026-02-25,8,3,western yarrow,control,0.0000,0.80,1,0.00,
2026-02-25,8,4,western yarrow,control,0.0000,0.50,1,-0.20,
2026-02-25,8,5,western yarrow,control,0.0000,0.70,1,0.20,
2026-02-25,8,6,western yarrow,control,0.0000,0.80,1,0.20,
2026-02-25,8,7,western yarrow,control,0.0000,0.60,1,0.20,
2026-02-25,8,8,western yarrow,control,0.0000,0.70,1,-0.10,
2026-02-25,8,9,western yarrow,control,0.0000,0.60,1,0.10,
2026-02-25,8,10,western yarrow,control,0.0000,0.50,1,0.00,not sitting upstraight
2026-02-25,8,11,western yarrow,control,0.0000,1.00,1,0.30,
2026-02-25,8,12,western yarrow,control,0.0000,1.10,1,0.30,
2026-02-25,8,13,western yarrow,control,0.0000,1.10,1,0.20,
2026-02-25,8,14,western yarrow,control,0.0000,0.40,1,0.10,
2026-02-25,8,15,western yarrow,control,0.0000,1.10,1,0.20,
2026-02-25,8,16,western yarrow,control,0.0000,0.80,1,0.00,
2026-02-25,8,17,western yarrow,control,0.0000,0.90,1,0.20,
2026-02-25,8,18,western yarrow,control,0.0000,0.70,1,0.10,
2026-02-25,8,19,western yarrow,control,0.0000,0.90,1,0.10,
2026-02-25,8,20,western yarrow,control,0.0000,1.00,1,0.30,
2026-02-25,8,21,western yarrow,control,0.0000,0.90,1,0.10,
2026-02-25,8,22,western yarrow,control,0.0000,1.10,1,0.20,
2026-02-25,8,23,western yarrow,control,0.0000,1.20,1,0.10,
2026-02-25,8,24,western yarrow,control,0.0000,1.10,1,0.00,
2026-02-25,8,25,white dutch clover,control,0.0000,1.30,1,0.10,
2026-02-25,8,26,white dutch clover,control,0.0000,1.70,1,0.10,
2026-02-25,8,27,white dutch clover,control,0.0000,1.50,1,0.10,
2026-02-25,8,28,white dutch clover,control,0.0000,1.40,1,0.20,
2026-02-25,8,29,white dutch clover,control,0.0000,1.30,1,0.10,
2026-02-25,8,30,white dutch clover,control,0.0000,1.60,1,0.30,
2026-02-25,8,31,white dutch clover,control,0.0000,2.00,1,0.50,
2026-02-25,8,32,white dutch clover,control,0.0000,1.30,1,0.20,
2026-02-25,8,33,white dutch clover,control,0.0000,1.40,1,0.20,
2026-02-25,8,34,white dutch clover,control,0.0000,2.00,1,0.10,
2026-02-25,8,35,white dutch clover,control,0.0000,2.20,1,0.50,
2026-02-25,8,36,white dutch clover,control,0.0000,2.30,1,0.40,
2026-02-25,8,37,white dutch clover,control,0.0000,1.50,1,0.10,
2026-02-25,8,38,white dutch clover,control,0.0000,1.70,1,0.00,
2026-02-25,8,39,white dutch clover,control,0.0000,1.90,1,0.30,
2026-02-25,8,40,white dutch clover,control,0.0000,1.50,1,0.00,
2026-02-25,8,41,white dutch clover,control,0.0000,1.50,1,0.30,
2026-02-25,8,42,white dutch clover,control,0.0000,1.60,1,0.10,
2026-02-25,8,43,white dutch clover,control,0.0000,1.40,1,0.30,
2026-02-25,8,44,white dutch clover,control,0.0000,1.50,1,0.40,
2026-02-25,8,45,white dutch clover,control,0.0000,1.80,1,0.40,
2026-02-25,8,46,white dutch clover,control,0.0000,1.50,1,0.10,
2026-02-25,8,47,white dutch clover,control,0.0000,2.00,1,0.00,
2026-02-25,8,48,white dutch clover,control,0.0000,2.20,1,0.40,
2026-02-25,8,49,western yarrow,low salt,0.0841,0.60,1,0.10,
2026-02-25,8,50,western yarrow,low salt,0.0841,0.60,1,0.00,
2026-02-25,8,51,western yarrow,low salt,0.0841,0.50,1,0.00,
2026-02-25,8,52,western yarrow,low salt,0.0841,0.60,1,0.00,not sitting upstraight
2026-02-25,8,53,western yarrow,low salt,0.0841,0.70,1,0.10,
2026-02-25,8,54,western yarrow,low salt,0.0841,0.80,1,0.20,
2026-02-25,8,55,western yarrow,low salt,0.0841,0.60,1,0.00,
2026-02-25,8,56,western yarrow,low salt,0.0841,0.80,1,0.00,
2026-02-25,8,57,western yarrow,low salt,0.0841,0.70,1,0.00,
2026-02-25,8,58,western yarrow,low salt,0.0841,0.60,1,0.00,
2026-02-25,8,59,western yarrow,low salt,0.0841,0.60,1,0.00,
2026-02-25,8,60,western yarrow,low salt,0.0841,0.80,1,0.10,
2026-02-25,8,61,western yarrow,low salt,0.0841,0.90,1,0.00,
2026-02-25,8,62,western yarrow,low salt,0.0841,0.40,1,0.00,
2026-02-25,8,63,western yarrow,low salt,0.0841,0.70,1,0.00,
2026-02-25,8,64,western yarrow,low salt,0.0841,0.40,1,0.00,
2026-02-25,8,65,western yarrow,low salt,0.0841,0.90,1,0.30,
2026-02-25,8,66,western yarrow,low salt,0.0841,0.00,1,-0.50,not visible
2026-02-25,8,67,western yarrow,low salt,0.0841,0.80,1,0.00,
2026-02-25,8,68,western yarrow,low salt,0.0841,0.90,1,0.20,
2026-02-25,8,69,western yarrow,low salt,0.0841,0.60,1,0.00,
2026-02-25,8,70,western yarrow,low salt,0.0841,0.50,1,0.00,
2026-02-25,8,71,western yarrow,low salt,0.0841,0.80,1,0.00,
2026-02-25,8,72,western yarrow,low salt,0.0841,0.90,1,0.20,
2026-02-25,8,73,white dutch clover,low salt,0.0841,1.30,1,0.20,
2026-02-25,8,74,white dutch clover,low salt,0.0841,1.20,1,0.30,
2026-02-25,8,75,white dutch clover,low salt,0.0841,1.50,1,0.00,
2026-02-25,8,76,white dutch clover,low salt,0.0841,1.50,1,0.20,
2026-02-25,8,77,white dutch clover,low salt,0.0841,1.60,1,0.20,
2026-02-25,8,78,white dutch clover,low salt,0.0841,1.60,1,0.40,
2026-02-25,8,79,white dutch clover,low salt,0.0841,1.50,1,0.10,
2026-02-25,8,80,white dutch clover,low salt,0.0841,1.70,1,0.10,
2026-02-25,8,81,white dutch clover,low salt,0.0841,1.80,1,0.30,
2026-02-25,8,82,white dutch clover,low salt,0.0841,1.90,1,0.70,
2026-02-25,8,83,white dutch clover,low salt,0.0841,1.90,1,0.10,
2026-02-25,8,84,white dutch clover,low salt,0.0841,1.90,1,0.60,
2026-02-25,8,85,white dutch clover,low salt,0.0841,1.10,1,0.20,
2026-02-25,8,86,white dutch clover,low salt,0.0841,1.80,1,0.40,
2026-02-25,8,87,white dutch clover,low salt,0.0841,1.50,1,0.10,
2026-02-25,8,88,white dutch clover,low salt,0.0841,1.40,1,0.00,
2026-02-25,8,89,white dutch clover,low salt,0.0841,2.20,1,0.80,
2026-02-25,8,90,white dutch clover,low salt,0.0841,1.20,1,-0.10,
2026-02-25,8,91,white dutch clover,low salt,0.0841,1.70,1,0.20,
2026-02-25,8,92,white dutch clover,low salt,0.0841,1.20,1,0.00,
2026-02-25,8,93,white dutch clover,low salt,0.0841,1.00,1,0.20,
2026-02-25,8,94,white dutch clover,low salt,0.0841,1.80,1,0.40,
2026-02-25,8,95,white dutch clover,low salt,0.0841,2.20,1,0.30,
2026-02-25,8,96,white dutch clover,low salt,0.0841,1.60,1,0.40,
2026-02-25,8,97,western yarrow,medium salt,0.1683,0.90,1,0.00,
2026-02-25,8,98,western yarrow,medium salt,0.1683,0.70,1,0.00,
2026-02-25,8,99,western yarrow,medium salt,0.1683,0.90,1,0.00,
2026-02-25,8,100,western yarrow,medium salt,0.1683,0.70,1,0.00,
2026-02-25,8,101,western yarrow,medium salt,0.1683,0.70,1,0.00,not sitting upstraight
2026-02-25,8,102,western yarrow,medium salt,0.1683,0.60,1,0.00,
2026-02-25,8,103,western yarrow,medium salt,0.1683,0.70,1,0.00,
2026-02-25,8,104,western yarrow,medium salt,0.1683,0.60,1,0.00,
2026-02-25,8,105,western yarrow,medium salt,0.1683,0.90,1,0.10,
2026-02-25,8,106,western yarrow,medium salt,0.1683,1.00,1,0.10,
2026-02-25,8,107,western yarrow,medium salt,0.1683,0.90,1,0.00,
2026-02-25,8,108,western yarrow,medium salt,0.1683,0.60,1,0.00,
2026-02-25,8,109,western yarrow,medium salt,0.1683,1.00,1,0.00,
2026-02-25,8,110,western yarrow,medium salt,0.1683,0.60,1,0.00,
2026-02-25,8,111,western yarrow,medium salt,0.1683,1.00,1,0.10,
2026-02-25,8,112,western yarrow,medium salt,0.1683,1.10,1,0.30,
2026-02-25,8,113,western yarrow,medium salt,0.1683,0.50,1,0.00,
2026-02-25,8,114,western yarrow,medium salt,0.1683,0.70,1,0.00,
2026-02-25,8,115,western yarrow,medium salt,0.1683,0.70,1,0.00,
2026-02-25,8,116,western yarrow,medium salt,0.1683,0.40,1,0.00,
2026-02-25,8,117,western yarrow,medium salt,0.1683,0.70,1,0.00,
2026-02-25,8,118,western yarrow,medium salt,0.1683,0.60,1,0.00,
2026-02-25,8,119,western yarrow,medium salt,0.1683,1.00,1,0.20,
2026-02-25,8,120,western yarrow,medium salt,0.1683,0.80,1,0.00,
2026-02-25,8,121,white dutch clover,medium salt,0.1683,1.90,1,0.50,
2026-02-25,8,122,white dutch clover,medium salt,0.1683,1.70,1,0.20,
2026-02-25,8,123,white dutch clover,medium salt,0.1683,1.50,1,0.10,
2026-02-25,8,124,white dutch clover,medium salt,0.1683,1.20,1,0.10,
2026-02-25,8,125,white dutch clover,medium salt,0.1683,1.50,1,0.00,
2026-02-25,8,126,white dutch clover,medium salt,0.1683,1.30,1,0.10,
2026-02-25,8,127,white dutch clover,medium salt,0.1683,1.20,1,0.10,
2026-02-25,8,128,white dutch clover,medium salt,0.1683,1.10,1,0.00,
2026-02-25,8,129,white dutch clover,medium salt,0.1683,1.80,1,0.30,
2026-02-25,8,130,white dutch clover,medium salt,0.1683,1.40,1,0.20,
2026-02-25,8,131,white dutch clover,medium salt,0.1683,1.70,1,0.30,
2026-02-25,8,132,white dutch clover,medium salt,0.1683,1.50,1,0.20,
2026-02-25,8,133,white dutch clover,medium salt,0.1683,1.50,1,0.20,
2026-02-25,8,134,white dutch clover,medium salt,0.1683,1.40,1,0.00,
2026-02-25,8,135,white dutch clover,medium salt,0.1683,2.10,1,0.40,
2026-02-25,8,136,white dutch clover,medium salt,0.1683,1.50,1,0.00,
2026-02-25,8,137,white dutch clover,medium salt,0.1683,1.30,1,0.10,
2026-02-25,8,138,white dutch clover,medium salt,0.1683,1.40,1,0.20,
2026-02-25,8,139,white dutch clover,medium salt,0.1683,1.40,1,0.10,
2026-02-25,8,140,white dutch clover,medium salt,0.1683,1.40,1,0.30,
2026-02-25,8,141,white dutch clover,medium salt,0.1683,1.60,1,0.20,
2026-02-25,8,142,white dutch clover,medium salt,0.1683,1.50,1,0.20,
2026-02-25,8,143,white dutch clover,medium salt,0.1683,1.60,1,0.00,
2026-02-25,8,144,white dutch clover,medium salt,0.1683,1.40,1,0.10,
2026-02-25,8,145,western yarrow,high salt,0.2525,0.20,1,0.20,
2026-02-25,8,146,western yarrow,high salt,0.2525,1.00,1,0.10,
2026-02-25,8,147,western yarrow,high salt,0.2525,0.70,1,0.10,
2026-02-25,8,148,western yarrow,high salt,0.2525,0.40,1,0.00,
2026-02-25,8,149,western yarrow,high salt,0.2525,0.60,1,0.00,
2026-02-25,8,150,western yarrow,high salt,0.2525,0.60,1,0.00,
